id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
772583096454227135,Rare Find! Near Museum of Modern Art,25138314,RoomPicks By Antony,Manhattan,Midtown,40.74856,-73.98748,Private room,118,1,0,,,108,352,0,OSE-STRREG-0000068
803378155290950122,Queen Bedroom C in #297: Hell's Kitchen,305240193,June,Manhattan,Hell's Kitchen,40.75992106360762,-73.99143535760656,Private room,99,30,0,,,320,181,0,
1086838163239057640,Perfect Studio for Summer Intern,464902757,Li,Manhattan,Financial District,40.7056386,-74.0083564,Entire home/apt,100,50,0,,,3,261,0,
673784924326195986,Standard Queen Room in Small Hotel,470173109,Irina,Manhattan,East Harlem,40.8079812,-73.9376207,Private room,165,1,8,2024-02-19,0.49,6,306,7,Exempt
1000128045386999700,Room in 4BR/1BA Queens apt near 7 train 69 Station,501499086,CrossOver,Queens,Woodside,40.74052,-73.89424,Private room,81,30,0,,,166,270,0,
1031163123603346485,Located in the heart of Midtown! Pets Allowed!,496932087,Reservations,Manhattan,Midtown,40.764857066599205,-73.97438048796906,Private room,710,1,0,,,279,294,0,Exempt
448049,"1 BR , Pvt house, Rt off 24/7 Train, Monthly rates",1267021,Sharma,Queens,Jackson Heights,40.74944,-73.89292,Private room,110,30,54,2022-08-06,0.38,2,365,0,
47444016,Great Apartment in Luxury Wall St. Building,169505313,Nick,Manhattan,Financial District,40.70536,-74.00664,Entire home/apt,388,1,37,2023-11-04,1.75,1,335,18,OSE-STRREG-1090332
1005753485016243270,"HDTV, laundry, 11 min walk to Central Park #613",3223938,Eugene,Manhattan,East Harlem,40.79849714790871,-73.94389089204333,Private room,48,30,0,,,628,0,0,
44645897,Lovely 1 bedroom apartment in heart of Astoria!,127375531,Lola,Queens,Astoria,40.76524,-73.92071,Entire home/apt,125,30,1,2022-07-13,0.05,1,87,0,
630550882860410542,Mulberry House • Cozy Studio • No1R,399865453,Fenix,Manhattan,Nolita,40.722832,-73.996246,Entire home/apt,169,30,9,2024-01-15,0.45,28,203,4,
9364750,Feel at home.,48592068,Gregory,Manhattan,Washington Heights,40.84672,-73.94074,Private room,,30,0,,,1,0,0,
9364626,"Your sunny, large room in Brooklyn!",22141007,Sarine,Brooklyn,Prospect Heights,40.68057,-73.97305,Private room,,30,0,,,1,0,0,
9365025,Light filled room in Greenpoint,2376644,Katherine,Brooklyn,Greenpoint,40.72741,-73.94337,Private room,,30,0,,,1,0,0,
50736061,A peaceful and lovely place!,410010254,Daisy,Bronx,Mott Haven,40.8125,-73.91576,Private room,,30,1,2022-10-11,0.06,1,0,0,
50757240,Private room in spacious Brooklyn townhouse,8539550,Gabrielle,Brooklyn,Prospect-Lefferts Gardens,40.65694,-73.95623,Private room,,30,49,2023-11-12,1.54,1,18,19,
552804519831447428,Cozy 2BR Apt in Financial District w/ Washer/Dryer,2867137,Avi,Manhattan,Financial District,40.70526,-74.00992,Entire home/apt,170,30,2,2023-09-17,0.10,96,347,1,
46601386,Guest suite w/Pvt entry in Queens,342323079,Cathy,Queens,Forest Hills,40.71569,-73.85379,Private room,109,1,159,2024-02-26,4.03,1,164,45,OSE-STRREG-0001084
52638214,Great location across to astoria park,356380817,Esra,Queens,Ditmars Steinway,40.77993,-73.91746,Entire home/apt,199,30,56,2023-01-01,1.93,2,65,0,
53773098,Cozy studio bedroom in Queens- 30 min to Manhattan,42540396,Michele,Queens,Forest Hills,40.736,-73.85606,Private room,56,30,102,2023-12-09,4.37,2,53,41,
9369426,Spacious Bushwick 1Br off Morgan L. Sleeps 2.,943095,Talia,Brooklyn,Bushwick,40.70156,-73.92786,Entire home/apt,,30,1,2017-01-01,0.01,1,0,0,
9365502,Cozy 1 bdrm Chelsea/Meatpacking,3843401,Chanel,Manhattan,Chelsea,40.74017,-74.00138,Entire home/apt,,30,1,2015-11-17,0.01,1,0,0,
50404599,"Cozy SoHo Duplex 2br/2ba, Sleeps 8, Best Area!",405865572,Andy,Manhattan,East Village,40.72317,-73.98915,Entire home/apt,288,1,145,2024-02-21,4.69,1,283,59,Exempt
49926780,Bright and Spacious Brooklyn Loft,1220499,Bahar,Brooklyn,Red Hook,40.67917,-74.00608,Entire home/apt,270,30,44,2022-11-08,1.31,1,275,0,
1010785,Astoria awesome balcony apartment W Parking!!,3898812,Ahmed,Queens,Astoria,40.76472,-73.9264,Entire home/apt,175,30,79,2023-03-31,0.60,1,173,1,
6883096,Brand NEW built luxury Apartment (No extra fees),14510607,Gregory,Queens,Astoria,40.76385,-73.92604,Entire home/apt,349,30,62,2023-10-30,0.59,2,365,9,
661630205577243354,Lovely entire house across to Astoria park.,356380817,Esra,Queens,Ditmars Steinway,40.780958033337896,-73.91841854900122,Entire home/apt,229,30,28,2023-01-03,1.43,2,65,0,
911643290372705762,Beautiful Apartment - Ditmars,507838325,Michael,Queens,Ditmars Steinway,40.7807395,-73.9149132,Entire home/apt,110,30,1,2024-02-16,1,1,260,1,
659604683113528369,Luxurious & Spacious Apartment,339083618,Brian,Queens,Ditmars Steinway,40.7711,-73.91387,Entire home/apt,185,30,2,2023-09-05,0.12,3,295,1,
47833551,Private room Good apartment in Jackson heights,204704622,Momoyo,Queens,Jackson Heights,40.75292,-73.87632,Private room,30,30,3,2023-01-22,0.09,235,55,0,
926684863895220109,2br 1bath heart of financial district apt,433726339,Marvelous Travel,Manhattan,Financial District,40.70386,-74.00962,Entire home/apt,529,30,11,2023-12-04,1.39,2,365,11,
979061108613895849,"Private Room,Convenient Location",536820992,Roshan,Queens,East Elmhurst,40.7587,-73.88411,Private room,95,30,4,2023-10-29,0.69,1,269,4,
49949089,Large 4 bedroom apartment in the heart of Astoria,155968930,Yang,Queens,Astoria,40.76417855707299,-73.92637738276157,Entire home/apt,220,30,103,2023-10-08,3.05,1,286,22,
32399523,"Blueground | FiDi, doorman & wraparound roofdeck",107434423,Blueground,Manhattan,Financial District,40.70504,-74.00812,Entire home/apt,263,90,0,,,842,311,0,
46381862,Woodside apartment  Renovated 2022 House@Queens,19303369,Hiroki,Queens,Woodside,40.74113,-73.89287,Private room,34,30,1,2021-01-03,0.03,273,55,0,
239733,Astoria Garden Suite,1256874,Nancy,Queens,Ditmars Steinway,40.77539,-73.91709,Entire home/apt,250,30,57,2023-12-23,0.38,1,293,3,
53922184,A renovated Jackson Heights apartment.,19303369,Hiroki,Queens,Jackson Heights,40.74862737118549,-73.8949799018096,Private room,35,30,1,2024-01-11,0.53,273,47,1,
43817473,Great Access! Close to station/5line u can use!!,19303369,Hiroki,Queens,Woodside,40.74481,-73.89125,Private room,34,30,2,2024-01-01,0.11,273,48,1,
43044308,3rd Stop to Manhattan(Express) + Renovated Bath,204704622,Momoyo,Queens,Woodside,40.7425,-73.89279,Private room,32,30,2,2022-10-03,0.07,235,30,0,
30387351,"Blueground | FiDi, Wall St, luxury gym & doorman",107434423,Blueground,Manhattan,Financial District,40.704693,-74.0075,Entire home/apt,241,31,1,2020-11-16,0.02,842,339,0,
46192202,Easy access to Manhattan : Nice Location apartment,200239515,Shogo,Queens,Woodside,40.74294,-73.89639,Private room,36,30,7,2023-04-29,0.17,254,31,1,
27113697,PRIME Location:2min Subway 1min LIRR & NEWLY Built,19303369,Hiroki,Queens,Woodside,40.74278,-73.90357,Private room,35,30,13,2022-01-31,0.19,273,52,0,
53740410,"Awesome Access! to station, 2min/5 line u can use♪",19303369,Hiroki,Queens,Woodside,40.74444,-73.89344,Private room,42,30,0,,,273,48,0,
43878655,Reasonable Stay & Easy Commute & New Bath,19303369,Hiroki,Queens,Woodside,40.7463,-73.89296,Private room,32,30,0,,,273,55,0,
835388985998897862,Friends & Family Vacay! 3 Units! Free Breakfast!,496944100,RoomPicks,Manhattan,Tribeca,40.71499,-74.00981,Entire home/apt,,30,0,,,180,335,0,
862665135567530067,Gorgeous apt Astoria NYC Ferry with king bed 3bdrm,424416070,Nazma,Queens,Long Island City,40.762221659809846,-73.94051464717515,Entire home/apt,320,30,7,2023-08-27,0.76,4,179,7,
985596313208772777,Renovation Apartment in Jackson Heights,204704622,Momoyo,Queens,Jackson Heights,40.74925,-73.8955,Private room,37,30,0,,,235,55,0,
835398504063119791,In The Heart of it All! Unit Near Central Park!,496944100,RoomPicks,Manhattan,Tribeca,40.71471890769651,-74.010013657185,Entire home/apt,,30,0,,,180,341,0,
50753475,"""Well located spacious loft in Gramercy park """,23981711,Sarah,Manhattan,Gramercy,40.73771,-73.98935,Entire home/apt,,30,3,2022-01-09,0.10,1,0,0,
53288237,"Awesome Access! to station, 5min/5 line u can use♪",19303369,Hiroki,Queens,Elmhurst,40.74336,-73.89046,Private room,34,30,1,2022-06-30,0.05,273,55,0,
48463531,"You can choose the line from 5 lines(7,E,F,M,R)",200239515,Shogo,Queens,Woodside,40.74435,-73.892,Private room,37,30,4,2022-10-10,0.12,254,30,0,
34062693,西藏民居,218134921,Kate,Queens,Woodside,40.748,-73.90238,Private room,65,30,0,,,1,66,0,
649363164796505280,FiDi Studio w/ Office by Anyplace - 11432,415840703,Anyplace,Manhattan,Financial District,40.70437,-74.00979,Entire home/apt,212,30,0,,,35,89,0,
813700326001228334,Wyndham Midtown 45 | 1BR/1BA King Bed Suite,389697794,David,Manhattan,Midtown,40.7526556,-73.9724804,Entire home/apt,304,30,0,,,20,327,0,
963816554240880833,Perfect NY Staying. Artist Loft!,173987923,Ethan,Manhattan,East Village,40.73265,-73.98931,Entire home/apt,385,30,0,,,2,269,0,
992729500548386711,Full Bedroom B in #144: Hell's Kitchen,305240193,June,Manhattan,Hell's Kitchen,40.75706,-73.9946,Private room,101,30,0,,,320,281,0,
40944094,Private room for two in Jackson heights,96013929,Mahbuba,Queens,Jackson Heights,40.75156,-73.89344,Private room,108,30,26,2023-09-26,0.73,3,89,6,
959745656323099608,2 min from station! 5 Lines u can use,200239515,Shogo,Queens,Woodside,40.74463863317558,-73.89274340990953,Private room,36,30,0,,,254,35,0,
44012173,Popular Room !! Share Apartment jackson heights,204704622,Momoyo,Queens,Jackson Heights,40.75297,-73.87805,Private room,29,30,0,,,235,55,0,
668770673721153121,"Spacious studio with balcony. 
Heart of Astoria.",368084012,Aigerim,Queens,Astoria,40.76846,-73.92074,Entire home/apt,135,30,51,2024-01-05,2.59,1,365,30,
1040578352298673922,"Blueground | FiDi, fitness, nr freedom tower",107434423,Blueground,Manhattan,Financial District,40.7056,-74.00878,Entire home/apt,421,31,0,,,842,341,0,
33607399,"Blueground | FiDi, roof deck, gym, nr Wall St",107434423,Blueground,Manhattan,Financial District,40.70504,-74.00812,Entire home/apt,265,90,1,2021-12-19,0.04,842,280,0,
899019587397699911,Close to Target -  @Grand Ave,19303369,Hiroki,Queens,Elmhurst,40.7382187812775,-73.88056644758018,Private room,39,30,0,,,273,31,0,
21327397,Better Sleep “sofa bed” Near JFK & LGA,32446721,Veronica,Queens,Corona,40.74961,-73.86463,Shared room,40,1,53,2024-02-05,0.70,4,261,25,OSE-STRREG-0000437
37943438,Historic Brownstone 20 minutes from Grand Central!,1584064,Adrienne,Bronx,Mott Haven,40.80854,-73.92267,Entire home/apt,375,30,3,2023-01-08,0.06,1,173,0,
43667729,Private room Good apartment in Jackson heights,19303369,Hiroki,Queens,Jackson Heights,40.75269,-73.87802,Private room,35,30,0,,,273,55,0,
28896148,Joseph & Julia #2 Guest Room Near JFK Airport,217621677,Joseph,Queens,Jamaica,40.6870791,-73.7754795,Private room,100,1,42,2024-01-02,0.64,4,89,9,OSE-STRREG-0000592
42815083,Jfk flight attendant crashpad,63729602,Adriel,Queens,Springfield Gardens,40.67964,-73.75473,Shared room,200,30,1,2020-04-30,0.02,1,179,0,
912294324411562584,2BR Apt in Wall Street with Washer/Dryer,2867137,Avi,Manhattan,Financial District,40.70371,-74.00684,Entire home/apt,155,30,0,,,96,365,0,
720526955838723557,Popular Room! Share Apartment jackson heights,19303369,Hiroki,Queens,Jackson Heights,40.75088,-73.87642,Private room,30,30,0,,,273,55,0,
19929209,Cozy Studio in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74957,-73.97729,Entire home/apt,100,30,3,2020-11-30,0.04,83,365,0,
1081941463780204485,Amazing Private Room | Coliving Apt,558240264,Tilden,Manhattan,East Harlem,40.79848,-73.94341,Private room,38,30,0,,,8,245,0,
53781715,"Lovely 2Br+Den apartment in Downton, New York",435602416,Ivan,Manhattan,Financial District,40.70471,-74.01059,Entire home/apt,395,30,13,2023-08-30,0.64,2,69,6,
903068061959225269,107Studio Events/Theater/Karaoke,357523705,Sheneca,Manhattan,East Harlem,40.8056,-73.93753,Entire home/apt,400,30,1,2023-09-04,0.16,1,364,1,
821201319189262160,"2 Bedrooms (out of 4), Central Park North",402215343,Dali,Manhattan,Harlem,40.799663,-73.954568,Private room,170,30,0,,,8,365,0,
42338062,NYC Spacious & Cozy Oasis in Harlem,41329387,Calatayud,Manhattan,Harlem,40.80802,-73.95139,Private room,175,30,170,2023-12-03,3.90,2,360,36,
32790563,"Relaxed, sunny, private retreat: Come Stay w/us!",5969351,Olga & Mimi,Manhattan,Harlem,40.80087,-73.95301,Private room,100,30,1,2019-05-11,0.02,1,89,0,
53477095,"Awesome Access! to station, 5min/5 line u can use♪",204704622,Momoyo,Queens,Elmhurst,40.74196,-73.88987,Private room,32,30,0,,,235,55,0,
48699809,Cozy comfortable apartment,338228106,Emil,Queens,Ditmars Steinway,40.7711,-73.90644,Entire home/apt,101,30,100,2023-06-30,2.77,1,280,1,
19861834,"Clean, Cute Williamsburg Apt, Steps from train!",17820666,Erin,Brooklyn,Williamsburg,40.70602,-73.95333,Entire home/apt,,30,4,2018-03-31,0.05,1,0,0,
21355005,Large room in the Upper West Side!,25880686,Davide,Manhattan,Upper West Side,40.79884,-73.9715,Private room,,30,0,,,1,0,0,
15411988,Honey and milk - A creative studio apartment.,98714463,Georges,Manhattan,Hell's Kitchen,40.76031,-73.99435,Private room,127,31,124,2023-07-20,1.38,1,173,1,
43036579,Sunny Classic Brownstone Duplex on Best Block,38101,Michael,Brooklyn,Crown Heights,40.67369,-73.95411,Entire home/apt,385,30,0,,,1,173,0,
544998650078746770,Spring House • Cozy Studio & Private Garden • No2,399865453,Fenix,Manhattan,Nolita,40.721404906681805,-73.99423107529344,Entire home/apt,189,30,5,2023-07-27,0.23,28,289,1,
568889960851600487,3-1 New Prime East Village|Private Terrace,162280872,Urban Furnished,Manhattan,East Village,40.7251091003418,-73.98831176757812,Entire home/apt,134,30,3,2023-12-04,0.41,250,296,3,
1065240416426347624,4BR Duplex Home in Brooklyn,333342909,Oumaima,Brooklyn,Bushwick,40.69107,-73.90479,Entire home/apt,332,1,0,,,1,237,0,OSE-STRREG-0001656
639549197073947929,"Blueground | East Village, w/d, nr groceries",107434423,Blueground,Manhattan,East Village,40.7324098,-73.98747879999999,Entire home/apt,324,31,0,,,842,296,0,
930957041310405476,8min from Subway 69st station,204704622,Momoyo,Queens,Woodside,40.74329537739867,-73.8979271674542,Private room,32,30,0,,,235,31,0,
45767999,"One Bedroom in Amenity Building, near Wall Street",22541573,Furnished Quarters,Manhattan,Financial District,40.70569,-74.00974,Entire home/apt,285,30,0,,,134,273,0,
689274394373838284,Newly renovated Fidi Apartment,82719816,Daniella,Manhattan,Financial District,40.704939882203334,-74.00987002361744,Entire home/apt,289,30,0,,,2,365,0,
930999499613845775,8min from Subway 69st station,200239515,Shogo,Queens,Woodside,40.742167403031004,-73.89633820796779,Private room,42,30,0,,,254,48,0,
660348429997264887,Renovated Bathroom and Floor + No kitchen,200239515,Shogo,Queens,Woodside,40.74139,-73.8978,Private room,30,30,1,2023-10-17,0.21,254,55,1,
4482129,Private New York Manhattan Cozy Room with Keys,21898257,Hector,Manhattan,Washington Heights,40.85003,-73.93153,Private room,50,30,0,,,3,179,0,
889990129241441361,"1 Bedroom (#4) Spacious, Sunny Central Park North",402215343,Dali,Manhattan,Harlem,40.7996317,-73.954792,Private room,98,30,0,,,8,365,0,
889566654051073571,Grand Ave-Newtown station is 3min walk,204704622,Momoyo,Queens,Elmhurst,40.73708344944147,-73.88066333895361,Private room,43,30,0,,,235,54,0,
835393343317015483,Ideal Family Vacation! 2 Units! Pet-Friendly!,496944100,RoomPicks,Manhattan,Tribeca,40.71641,-74.00988,Entire home/apt,,30,0,,,180,358,0,
835564160544261402,"Free Breakfast! Near Central Park, Pet-Friendly",496944100,RoomPicks,Manhattan,Tribeca,40.71447653510907,-74.00795940646509,Entire home/apt,,30,0,,,180,362,0,
50769055,One Bedroom Blocks From Columbus Cirle,22541573,Furnished Quarters,Manhattan,Midtown,40.7637,-73.98345,Entire home/apt,,30,2,2023-06-30,0.14,134,344,1,
835572203393806889,Near Museum of the Moving Image! Relaxing Stay!,496944100,RoomPicks,Manhattan,Tribeca,40.71469,-74.00803,Entire home/apt,,30,0,,,180,250,0,
2400614,Your Very Own Williamsburg Apt!,2297544,Julian,Brooklyn,Williamsburg,40.71949,-73.9404,Entire home/apt,195,30,45,2023-11-21,0.39,1,198,5,
996821943033044013,Room in 3BR/1BA 3 minutes to 7 train 90 St Station,501499086,CrossOver,Queens,Jackson Heights,40.74899812275664,-73.87269052372733,Private room,88,30,0,,,166,270,0,
582372,Comfy New York City Launching Pad!! Astoria NYC,733370,Tim,Queens,Astoria,40.77266,-73.92268,Private room,69,365,22,2016-07-01,0.16,1,280,0,
42203409,Astoria rental 1,335126650,Jay,Queens,Astoria,40.77263,-73.9266,Private room,140,30,115,2023-10-31,2.34,2,365,23,
600668206021723562,Lovely 1-bedroom apartment at Central Harlem (4B),156047478,Doron,Manhattan,Harlem,40.81547,-73.939,Entire home/apt,80,30,8,2024-01-07,0.36,6,184,3,
19915657,SUNNY PRIVATE ROOM,139357580,Shuly,Queens,Ditmars Steinway,40.77253,-73.90472,Private room,42,30,117,2023-08-29,1.45,6,365,5,
8954037,BIG NEW ROOM,45416627,Lolita,Queens,Astoria,40.76808,-73.9246,Private room,46,30,138,2023-11-30,1.36,9,365,12,
978186823944588985,Cozy Condo 1 bedroom,363313414,Love,Bronx,Melrose,40.823166648612414,-73.91269624880499,Entire home/apt,240,30,0,,,1,270,0,
5999786,"Mt. Sinai hospital- 3 mins. away, Private bdrm.",4714927,Elisa,Manhattan,East Harlem,40.79047,-73.94865,Private room,500,30,103,2024-02-17,0.95,6,21,4,
770606997079772165,Central Park West,458074798,Kaela,Manhattan,Harlem,40.80212,-73.95472,Private room,80,30,3,2023-04-02,0.20,4,364,1,
50132200,YANKEE STADIUM 🌆 ENTIRE🏡 🛌  9 LUX APT GARAGE BELOW,404527714,Godson,Bronx,Concourse Village,40.82092,-73.92437,Entire home/apt,239,30,52,2023-05-23,1.56,1,90,1,
44475971,Charming apartment  in the heart of Times Square,306912176,Wisdom Global Realty,Manhattan,Theater District,40.75901,-73.98388,Entire home/apt,296,30,5,2023-08-16,0.27,1,201,3,
6787310,[205] 5 min WALK to Times Square,35524316,Akiko & Cindy,Manhattan,Hell's Kitchen,40.76151,-73.99098,Private room,211,30,225,2021-10-05,2.12,10,364,0,
36080023,The Game Room,188453457,Queen,Bronx,Claremont Village,40.84279,-73.90963,Entire home/apt,479,30,19,2023-05-29,0.35,2,363,1,
46430844,Make your self at home,375649922,Aissata,Manhattan,Harlem,40.82569,-73.94006,Entire home/apt,150,30,0,,,1,365,0,
52367170,"Bronx, 161 st lovely 1 bedroom apartment.",358237996,Nairoby,Bronx,Highbridge,40.83513,-73.92427,Entire home/apt,95,30,0,,,1,365,0,
780355358535644053,Private cozy room in New York City,453667806,Hayal,Queens,Ditmars Steinway,40.77473,-73.91354,Private room,69,30,10,2023-09-25,0.69,2,89,8,
43806406,Private Master Bedroom Close to LGA/Manhattan,350231483,Miss. G.,Queens,Astoria,40.76983,-73.91814,Private room,50,30,1,2020-10-31,0.02,4,129,0,
51406622,Feel like home in a cozy private room,98066882,John,Bronx,Williamsbridge,40.87851,-73.85034,Private room,70,1,20,2024-02-18,0.66,2,86,9,OSE-STRREG-0000157
897112860184859342,First Floor Apartment,514064545,Yemi,Bronx,Morrisania,40.8289662973055,-73.90483266771126,Entire home/apt,100,30,0,,,1,364,0,
1028165806598027315,Flushing Center,547203495,Joe,Queens,Flushing,40.7602944,-73.8335025,Entire home/apt,168,30,0,,,1,263,0,
716560648283336637,Bright 2bd,56356657,Emily,Brooklyn,Crown Heights,40.67154548441004,-73.95360362337279,Entire home/apt,240,30,0,,,1,88,0,
894457328416398475,"Cozy Retreat, 10min from Airport, Great Amenities!",374223472,Ramona,Queens,Forest Hills,40.73604,-73.85222,Entire home/apt,156,30,2,2023-09-27,0.30,1,157,2,
973186910160545391,Designer Apartment in heart of residential Astoria,226065913,Edward And Tanya,Queens,Astoria,40.76997808984572,-73.92758504351015,Entire home/apt,197,1,22,2024-02-08,3.65,1,0,22,Exempt
835566525094410011,CIty Escape! Pets Allowed! Free Breakfast!,496944100,RoomPicks,Manhattan,Tribeca,40.71487414642555,-74.00961657757361,Entire home/apt,,30,0,,,180,357,0,
50812445,Sunny 2BR walk-up on Soho/Nolita Border.,25043292,Vanessa,Manhattan,Little Italy,40.72012859772998,-73.99619471813473,Entire home/apt,,30,43,2023-09-25,1.41,2,0,10,
756540536210360087,Modern 2 Bedroom Unit (No Kitchen),141384185,Ashmita,Bronx,Concourse,40.8205,-73.9273,Entire home/apt,200,30,1,2023-09-04,0.16,1,365,1,
976682170530405163,"Unique spacious apartment in Manhattan, 2 bedrooms",50556043,Leo,Manhattan,Inwood,40.8664935,-73.9300271,Entire home/apt,150,30,0,,,1,173,0,
805097623277517080,Refined Elegance: Spacious Manhattan Home,395964359,David,Manhattan,East Harlem,40.79804,-73.94006,Entire home/apt,169,30,26,2023-11-16,1.93,1,67,23,
913910420656026881,Brooklyn escape,151560516,Avi,Brooklyn,Bushwick,40.6842172,-73.9099809,Entire home/apt,160,30,0,,,1,365,0,
608743408052135388,Astoria best town in Queens :Newly Renovated Apt,200239515,Shogo,Queens,Astoria,40.77301,-73.92637,Private room,40,30,1,2023-07-03,0.12,254,38,1,
1021709992638406080,2BR apt in Queens,494285165,Kristina,Queens,Flushing,40.75343,-73.83201,Entire home/apt,98,30,0,,,12,269,0,
886790767042370461,Yankee stadium fan hub walkable.,464588999,Xyruse,Bronx,Claremont Village,40.83606997519392,-73.91429599374533,Entire home/apt,68,30,0,,,1,360,0,
44531911,Private 2 Bed in Historic Brownstone,209279462,Rodrigo,Manhattan,East Harlem,40.79797,-73.93671,Entire home/apt,103,30,4,2023-12-22,0.22,9,271,2,
50845735,Boutique Hotel Experience in heart of NYC,49108760,Blue Angel Hotel,Manhattan,Midtown,40.76005,-73.96859,Private room,,1,47,2022-09-10,1.53,7,0,0,Exempt
